stationid,neighborhood,boro,zipcode,station name,latitude,longitude
3942,Manhattanville,Manhattan,10115,Broadway & W 133 St,40.8190344,-73.956156
500,Theater District,Manhattan,10107,Broadway & W 51 St,40.76228826,-73.98336183
536,Kips Bay,Manhattan,10002,1 Ave & E 30 St,40.74144387,-73.97536082
223,West Village,Manhattan,10011,W 13 St & 7 Ave,40.73781509,-73.99994661
3565,Astoria,Queens,11101,36 Ave & 10 St,40.7614376,-73.9411265
3607,Astoria,Queens,11106,31 Ave & 14 St,40.7682,-73.9322662
3572,Sunnyside Gardens,Queens,11101,34 Ave & 38 St,40.756913,-73.921631
3606,Long Island City,Queens,11101,49 Ave & 21 St,40.74252,-73.948852
3911,Boerum Hill,Brooklyn,11217,Wyckoff St & Nevins St,40.683426,-73.984275
3235,Midtown South,Manhattan,10017,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882
3131,Lenox Hill,Manhattan,10021,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069
3443,Theater District,Manhattan,,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626
3926,East Harlem,Manhattan,10037,5 Ave & W 131 St,40.81014,-73.93973
3511,Harlem,Manhattan,10026,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423
315,Financial District,Manhattan,10045,South St & Gouverneur Ln,40.70355377,-74.00670227
3132,Upper East Side,Manhattan,10022,E 59 St & Madison Ave,40.76350532,-73.97109243
3509,Harlem,Manhattan,10037,Lenox Ave & W 115 St,40.8011939,-73.9500739
3568,,Queens,11106,34 St & 35 Ave,40.7569332,-73.9262231
3119,Long Island City,Queens,11109,Vernon Blvd & 50 Ave,40.74232744,-73.95411749
3231,Lenox Hill,Manhattan,10021,E 67 St & Park Ave,40.76780080148132,-73.96592080593109
434,Chelsea,Manhattan,10001,9 Ave & W 18 St,40.74317449,-74.00366443
3164,Upper West Side,Manhattan,10025,Columbus Ave & W 72 St,40.7770575,-73.97898475
3561,,Queens,11101,37 Ave & 35 St,40.7531106,-73.9279917
3863,Bushwick,Brooklyn,11221,Central Ave & Woodbine St,40.69296,-73.91605
3563,,Queens,11106,28 St & 36 Ave,40.757186,-73.932719
3921,Bronx County,The Bronx,10454,Willis Ave & Bruckner Blvd,40.805701,-73.925177
79,Tribeca,Manhattan,10005,Franklin St & W Broadway,40.71911552,-74.00666661
3566,,Queens,11106,Crescent St & 35 Ave,40.7596276,-73.9321455
3601,Crown Heights,Brooklyn,11225,Sterling St & Bedford Ave,40.6627059,-73.9569115
3310,Park Slope,Brooklyn,11215,14 St & 7 Ave,40.663779,-73.98396846
3403,Park Slope,Brooklyn,11215,4 Ave & 9 St,40.6705135,-73.98876585
3591,Astoria,Queens,11106,21 St & 31 Dr,40.7659,-73.930819
239,Downtown Brooklyn,Brooklyn,11201,Willoughby St & Fleet St,40.69196566,-73.9813018
3811,Astoria,Queens,11102,27 Ave & 3 St,40.77485,-73.9342
3576,Prospect Heights,Brooklyn,11238,Park Pl & Vanderbilt Ave,40.6767,-73.969024
3364,Park Slope,Brooklyn,11215,Carroll St & 5 Ave,40.6751622,-73.9814832
3854,,Brooklyn,11211,Morgan Ave & Maspeth Ave,40.716657,-73.93637
421,Fort Greene,Brooklyn,11238,Clermont Ave & Park Ave,40.69573398,-73.97129668
416,Fort Greene,Brooklyn,11238,Cumberland St & Lafayette Ave,40.68753406,-73.97265183
3555,,Queens,11101,28 St & 41 Ave,40.751047,-73.93797
3597,Steinway,Queens,11101,43 St & Broadway,40.7577284,-73.9166368
3664,Tribeca,Manhattan,10013,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915
3055,Bedford-Stuyvesant,Brooklyn,11216,Greene Ave & Nostrand Ave,40.6883337,-73.950916
3579,,Brooklyn,11216,Sterling Pl & Bedford Ave,40.672695,-73.954131
406,Brooklyn Heights,Brooklyn,11201,Hicks St & Montague St,40.69512845,-73.99595065
316,Financial District,Manhattan,10005,Fulton St & William St,40.70955958,-74.00653609
336,Greenwich Village,Manhattan,10003,Sullivan St & Washington Sq,40.73047747,-73.99906065
3501,East Harlem,Manhattan,10035,E 118 St & Madison Ave,40.8014866,-73.9442507
3335,Park Slope,Brooklyn,11215,Union St & 4 Ave,40.6772744,-73.98282002
3368,Park Slope,Brooklyn,11215,5 Ave & 3 St,40.6728155,-73.98352355
127,West Village,Manhattan,10014,Barrow St & Hudson St,40.73172428,-74.00674436
3159,Upper West Side,Manhattan,10023,W 67 St & Broadway,40.77492513,-73.98266566
398,Columbia Street Waterfront District,Brooklyn,11231,Atlantic Ave & Furman St,40.69165183,-73.9999786
3419,Park Slope,Brooklyn,11217,Douglass St & 4 Ave,40.6792788,-73.98154004
3289,Upper West Side,Manhattan,10024,W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178
3116,,Brooklyn,11222,Huron St & Franklin St,40.73266,-73.95826
3260,Greenwich Village,Manhattan,10003,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554
3339,Park Slope,Brooklyn,11217,Berkeley Pl & 6 Ave,40.6765304,-73.97846879
464,Midtown East,Manhattan,10022,E 56 St & 3 Ave,40.75934501,-73.96759673
304,Financial District,Manhattan,10275,Broadway & Battery Pl,40.70463334,-74.01361706
3298,Cobble Hill Historic District,Brooklyn,11201,Warren St & Court St,40.686371,-73.99383324
3668,Greenpoint,Brooklyn,11222,Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583
3786,Chinatown,Manhattan,10002,Division St & Bowery,40.714193,-73.996732
276,Tribeca,Manhattan,10007,Duane St & Greenwich St,40.71748752,-74.0104554
3303,Cobble Hill,Brooklyn,11231,Butler St & Court St,40.6849894,-73.99440329
3287,Upper West Side,Manhattan,10024,W 87 St & West End Ave,40.789622,-73.97757
3690,Tribeca,Manhattan,10282,Park Pl & Church St,40.71334184275907,-74.00935515761375
3424,East Harlem,Manhattan,10029,E 106 St & Lexington Ave,40.791976,-73.945993
460,,Brooklyn,11211,S 4 St & Wythe Ave,40.71285887,-73.96590294
3306,Park Slope,Brooklyn,11215,10 St & 7 Ave,40.6662078,-73.98199886
3809,Midtown,Manhattan,,W 55 St & 6 Ave,40.763189,-73.978434
274,Fort Greene,Brooklyn,11221,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682
3715,Greenpoint,Brooklyn,11211,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760307
3075,Williamsburg,Brooklyn,11249,Division Ave & Marcy Ave,40.70708701,-73.95796783
3412,Boerum Hill,Brooklyn,11217,Pacific St & Nevins St,40.6853761,-73.98302136
3418,Park Slope,Brooklyn,11238,Plaza St West & Flatbush Ave,40.6750207,-73.97111473
3790,Brooklyn Heights,Brooklyn,11201,Henry St & Middagh St,40.7003,-73.991581
3461,Tribeca,Manhattan,10007,Murray St & Greenwich St,40.71485150526252,-74.01122331619263
3282,,Manhattan,10128,5 Ave & E 88 St,40.78307,-73.95939
354,Clinton Hill,Brooklyn,11205,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558
366,Clinton Hill,Brooklyn,11205,Clinton Ave & Myrtle Ave,40.693261,-73.968896
386,Civic Center,Manhattan,10000,Centre St & Worth St,40.71494807,-74.00234482
3578,Crown Heights,Brooklyn,11216,Park Pl & Franklin Ave,40.6741806,-73.9564947
3115,,Brooklyn,11222,India St & Manhattan Ave,40.73232194,-73.9550858
3673,,Brooklyn,11238,Dean St & Franklin Ave,40.67759206937376,-73.955637216568
3405,Park Slope,Brooklyn,11215,5 St & 6 Ave,40.6704836,-73.98208968
3581,Prospect Heights,Brooklyn,11238,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457
3402,Brooklyn Heights,Brooklyn,11201,Court St & State St,40.6902375,-73.99203074
157,Brooklyn Heights,Brooklyn,11231,Henry St & Atlantic Ave,40.69089272,-73.99612349
3859,Greenpoint,Brooklyn,11222,Lorimer St & Calyer St,40.72795,-73.95414
3137,,Manhattan,10075,5 Ave & E 73 St,40.77282817,-73.96685276
4122,,Manhattan,10025,Central Park W & W 97 St,40.79249519495111,-73.96417066463071
4009,Hamilton Heights,Manhattan,10031,Riverside Dr & W 145 St,40.827305,-73.951989
3071,,Brooklyn,11206,Boerum St & Broadway,40.70538077,-73.94976519
3112,Greenpoint,Brooklyn,11222,Milton St & Franklin St,40.72906,-73.95779
3054,Bedford-Stuyvesant,Brooklyn,11221,Greene Ave & Throop Ave,40.6894932,-73.942061
82,Two Bridges,Manhattan,10038,St James Pl & Pearl St,40.71117416,-74.00016545
2022,Upper East Side,Manhattan,10155,E 60 St & York Ave,40.759107,-73.959223
3078,Williamsburg,Brooklyn,11207,Broadway & Roebling St,40.70924826276157,-73.96063148975372
4014,Hamilton Heights,Manhattan,10031,Riverside Dr & W 148 St,40.829114,-73.950426
3525,Steinway,Queens,11105,23 Ave & 27 St,40.776165,-73.9153175
3493,East Harlem,Manhattan,10035,E 118 St & 3 Ave,40.799139,-73.9389152
3469,,Brooklyn,11222,India St & West St,40.73181401720966,-73.95995020866394
278,DUMBO,Brooklyn,11201,Concord St & Bridge St,40.69766564,-73.98476437
3292,,Manhattan,10129,5 Ave & E 93 St,40.7857851,-73.957481
330,Civic Center,Manhattan,10013,Reade St & Broadway,40.71450451,-74.00562789
3804,DUMBO,Brooklyn,11201,Front St & Jay St,40.702461,-73.986842
264,Financial District,Manhattan,10038,Maiden Ln & Pearl St,40.70706456,-74.00731853
3755,Fort Greene,Brooklyn,11205,DeKalb Ave & Franklin Ave,40.69064807082943,-73.95746178925037
3043,,Brooklyn,11206,Lewis Ave & Decatur St,40.6814598,-73.934903
3916,Financial District,Manhattan,10038,Pearl St & Peck Slip,40.708485,-74.002751
3342,,Brooklyn,11231,Pioneer St & Richards St,40.6777748,-74.0094613
3308,Cobble Hill Historic District,Brooklyn,11231,Kane St & Clinton St,40.6861758,-73.99645295
3136,Upper East Side,Manhattan,10035,5 Ave & E 63 St,40.766368,-73.971518
3407,Gowanus,Brooklyn,11215,Union St & Nevins St,40.67909799721684,-73.98765474557877
3108,Greenpoint,Brooklyn,11222,Nassau Ave & Russell St,40.72557,-73.94434
3317,Park Slope,Brooklyn,11215,10 St & 5 Ave,40.6686273,-73.98700053
3113,,Brooklyn,11222,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394
3574,Prospect Heights,Brooklyn,11238,Prospect Pl & Underhill Ave,40.6769694,-73.96579
3849,,Brooklyn,11237,Suydam St & St. Nicholas Ave,40.70636,-73.91945
3145,Yorkville,Manhattan,10028,E 84 St & Park Ave,40.77862688,-73.95772073
3332,Gowanus,Brooklyn,11217,Degraw St & Hoyt St,40.68199044270703,-73.99079024791718
367,Midtown East,Manhattan,10152,E 53 St & Lexington Ave,40.75828065,-73.97069431
3293,Upper West Side,Manhattan,10023,W 92 St & Broadway,40.7921,-73.9739
442,Chelsea,Manhattan,10001,W 27 St & 7 Ave,40.746647,-73.993915
3543,Morningside Heights,Manhattan,10027,Morningside Dr & Amsterdam Ave,40.81028506306003,-73.95736455917358
3879,Bushwick,Brooklyn,11221,Broadway & Madison St,40.68822,-73.91966
3348,Red Hook,Brooklyn,11231,Coffey St & Conover St,40.677236,-74.015665
3517,Steinway,Queens,11102,31 St & Hoyt Ave N,40.7711528,-73.9170074
3365,Park Slope,Brooklyn,11215,3 St & 7 Ave,40.6703837,-73.97839676
3995,East Harlem,Manhattan,10037,5 Ave & E 135 St,40.812191,-73.937838
310,Boerum Hill,Brooklyn,11208,State St & Smith St,40.68926942,-73.98912867
3877,Ridgewood,Queens,11385,Madison St & Forest Ave,40.70555,-73.90245
3092,Williamsburg,Brooklyn,11249,Berry St & N 8 St,40.7190095,-73.95852515
3515,,Queens,11105,24 Ave & 26 St,40.774591,-73.918544
3630,Harlem,Manhattan,10026,Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308
3393,Red Hook,Brooklyn,11231,Richards St & Delavan St,40.6794327,-74.00785041
3367,Manhattan Community Board 11,Manhattan,10029,5 Ave & E 103 St,40.7922553,-73.95249933
3311,Columbia Street Waterfront District,Brooklyn,11231,Columbia St & Kane St,40.68763155,-74.0016256
3421,Gowanus,Brooklyn,11217,Hoyt St & Warren St,40.6843549,-73.98901629
3855,,Brooklyn,11211,Frost St & Debevoise Ave,40.71882,-73.93948
3456,Greenpoint,Brooklyn,11211,Jackson St & Leonard St,40.71638031973561,-73.94821286201477
4036,Manhattan Community Board 8,Manhattan,10044,Motorgate,40.7639089,-73.9477213
3837,,Brooklyn,11221,Broadway & Kosciuszko St,40.69329,-73.92852
3126,Long Island City,Queens,11101,44 Dr & Jackson Ave,40.74718234,-73.9432635
4028,Harlem,Manhattan,10039,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371
3528,Steinway,Queens,11105,Steinway St & 23 Ave,40.7713937,-73.9077436
3377,Gowanus,Brooklyn,11231,Carroll St & Bond St,40.6786115,-73.99037292
3386,Carroll Gardens,Brooklyn,11231,1 Pl & Clinton St,40.6809591,-73.99905709
3139,Upper East Side,Manhattan,10021,E 72 St & Park Ave,40.77118287540658,-73.96409422159195
3344,Red Hook,Brooklyn,11231,Pioneer St & Van Brunt St,40.679043,-74.011169
516,Turtle Bay,Manhattan,10017,E 47 St & 1 Ave,40.75206862,-73.96784384
3569,,Brooklyn,11238,Franklin Ave & St Marks Ave,40.6758324,-73.9561677
291,Lower East Side,Manhattan,10002,Madison St & Montgomery St,40.713126,-73.984844
3491,East Harlem,Manhattan,10035,E 118 St & 1 Ave,40.79747,-73.93504
3595,,Queens,11106,35 St & Broadway,40.760339,-73.9222427
3415,Park Slope,Brooklyn,11217,Prospect Pl & 6 Ave,40.6793307,-73.97519523
3396,Cobble Hill Historic District,Brooklyn,11231,Clinton St & 4 Place,40.6783563,-74.00014502
3923,Bronx County,The Bronx,10454,Lincoln Ave & E 134 St,40.808484,-73.928803
3109,Greenpoint,Brooklyn,11222,Banker St & Meserole Ave,40.72606,-73.95621
3059,,Brooklyn,11206,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877
420,Fort Greene,Brooklyn,11238,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902
3343,Upper West Side,Manhattan,10025,W 107 St & Columbus Ave,40.7997568,-73.9621128676
3955,Bronx County,The Bronx,10454,St Mary's St & Jackson Ave,40.808891,-73.91081
3835,Bushwick,Brooklyn,11221,Knickerbocker Ave & Hancock St,40.69385,-73.90974
143,Brooklyn Heights,Brooklyn,11231,Clinton St & Joralemon St,40.69239502,-73.99337909
3869,Bushwick,Brooklyn,11221,Van Buren St & Broadway,40.692,-73.92617
3370,Upper East Side,Manhattan,10075,E 78 St & 2 Ave,40.7727966,-73.95577801
3770,,Brooklyn,11206,Central Ave & Flushing Ave,40.702831,-73.9333
3888,Ridgewood,Queens,11385,Woodward Ave & Harman St,40.70793,-73.91092
3417,Park Slope,Brooklyn,11217,Baltic St & 5 Ave,40.6795766,-73.97854971
3590,,Brooklyn,11225,Carroll St & Franklin Ave,40.6679411,-73.9588
4040,NoMad,Manhattan,10010,Madison Ave & E 26 St,40.742684734875695,-73.98671329021454
313,Clinton Hill,Brooklyn,11238,Washington Ave & Park Ave,40.69610226,-73.96751037
405,Meatpacking District,Manhattan,10001,Washington St & Gansevoort St,40.739323,-74.008119
3520,Harlem,Manhattan,10026,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475
3589,Astoria,Queens,11373,Broadway & 12 St,40.7668,-73.9347774
373,Clinton Hill,Brooklyn,11205,Willoughby Ave & Walworth St,40.69331716,-73.95381995
4018,Manhattanville,Manhattan,10027,Broadway & W 131 St,40.817555,-73.957163
3892,,Queens,11101,38 Ave & 29 St,40.75473,-73.93367
241,Fort Greene,Brooklyn,11221,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121
3676,Red Hook,Brooklyn,11232,Van Brunt St & Van Dyke St,40.6758329439129,-74.01472628116608
3808,Long Island City,Queens,11101,24 St & 41 Ave,40.752474,-73.939991
3404,Park Slope,Brooklyn,11215,7 St & 5 Ave,40.6704922,-73.98541675
3726,,Queens,11109,Center Blvd & 51 Ave,40.74336608027021,-73.95960688591003
418,DUMBO,Brooklyn,11201,Front St & Gold St,40.70224,-73.982578
3960,Hamilton Heights,Manhattan,10031,Hamilton Pl & W 140 St,40.822756,-73.951346
353,Fort Greene,Brooklyn,11217,S Portland Ave & Hanson Pl,40.68539567,-73.97431458
3070,,Brooklyn,11206,McKibbin St & Manhattan Ave,40.70510918,-73.94407279
3110,Greenpoint,Brooklyn,11222,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117
3858,,Brooklyn,11222,Kent St & McGuinness Blvd,40.73124,-73.95161
3827,,Brooklyn,11233,Halsey St & Broadway,40.68565,-73.91564
3383,Manhattan Valley,Manhattan,10025,Cathedral Pkwy & Broadway,40.804213,-73.96699104
3880,Ridgewood,Queens,11385,Willoughby Ave & Onderdonk Ave,40.7098,-73.91727
3549,Prospect Heights,Brooklyn,11238,Grand Ave & Bergen St,40.678045,-73.962408
3066,,Brooklyn,11216,Tompkins Ave & Hopkins St,40.69957608,-73.94708417
3936,Manhattanville,Manhattan,10027,W 133 St & 12 Ave,40.820003,-73.959089
3381,Carroll Gardens,Brooklyn,11231,3 St & Hoyt St,40.6777287,-73.99364123
3125,Long Island City,Queens,11101,45 Rd & 11 St,40.74708586,-73.94977234
3661,,Brooklyn,11225,Montgomery St & Franklin Ave,40.666439306870814,-73.9605563879013
427,Financial District,Manhattan,10004,Bus Slip & State St,40.701907,-74.013942
3294,Carnegie Hill,Manhattan,10128,E 91 St & Park Ave,40.7835016,-73.955327
3514,Astoria,Queens,11105,Astoria Park S & Shore Blvd,40.7767,-73.927631
3299,East Harlem,Manhattan,10129,E 98 St & Park Ave,40.78813,-73.95206
3716,,Queens,11101,40 Ave & Crescent St,40.7535992020056,-73.93795609474182
4063,Washington Heights,Manhattan,10033,Wadsworth Ave & W 175 St,40.846052,-73.937648
3831,Bushwick,Brooklyn,11221,Broadway & Hancock St,40.68663,-73.9168
3966,Bronx County,The Bronx,10455,Wales Ave & E 147 St,40.811314,-73.907729
3891,Bushwick,Brooklyn,11237,Irving Ave & Palmetto St,40.698,-73.9127
3362,Upper East Side,Manhattan,10028,Madison Ave & E 82 St,40.7781314,-73.96069399
3832,Bushwick,Brooklyn,11221,Central Ave & Weirfield St,40.69055,-73.91181
3095,Williamsburg,Brooklyn,11211,Graham Ave & Herbert St,40.71929301,-73.94500379
3046,,Brooklyn,11216,Marcus Garvey Blvd & Macon St,40.682601,-73.938037
3864,Bushwick,Brooklyn,11207,Central Ave & Covert St,40.68929,-73.90951
3375,Lenox Hill,Manhattan,10035,3 Ave & E 72 St,40.7699426,-73.96060712
3986,Bronx County,The Bronx,10455,E 149 St & Morris Ave,40.81734,-73.922962
3857,Greenpoint,Brooklyn,11222,Engert Ave & McGuinness Blvd,40.72158,-73.94546
3909,Fresh Pond Junction,Queens,11385,Madison St & Woodward Ave,40.70408,-73.90408
4037,Manhattan Community Board 8,Manhattan,10044,Roosevelt Island Tramway,40.757284,-73.9536
3088,Williamsburg,Brooklyn,11211,Union Ave & Jackson St,40.7160751,-73.952029
289,Bedford-Stuyvesant,Brooklyn,11221,Monroe St & Classon Ave,40.6845683,-73.95881081
3326,,Brooklyn,11231,Clinton St & Centre St,40.67434,-74.00194698
3674,DUMBO,Brooklyn,11201,Jay St & York St,40.70140317257725,-73.98672670125961
3773,,Brooklyn,11237,Knickerbocker Ave & Thames St,40.70539,-73.92976
3573,Sunnyside Gardens,Queens,11106,35 St & 34 Ave,40.7580583,-73.9242751
4068,Hudson Heights,Manhattan,10033,Fort Washington Ave & W 183 St,40.852252,-73.937854
3392,Columbia Street Waterfront District,Brooklyn,11231,Commerce St & Van Brunt St,40.6812117,-74.00860912
362,Garment District,Manhattan,10019,Broadway & W 37 St,40.75172632,-73.98753523
4006,Bronx County,The Bronx,10455,E 147 St & Bergen Ave,40.814673,-73.91839
3814,Midtown East,Manhattan,10022,E 56 St & Madison Ave,40.761573,-73.972628
3330,Red Hook,Brooklyn,11231,Henry St & Bay St,40.6725058,-74.00494695
3768,,Brooklyn,11211,Waterbury St & Stagg St,40.71019,-73.93734
3822,,Brooklyn,11206,Bushwick Ave & Forrest St,40.70076,-73.93641
4016,Harlem,Manhattan,10039,Adam Clayton Powell Blvd & W 130 St,40.812346,-73.946168
3586,,Queens,11106,34 Ave & 13 St,40.7638753,-73.9364848
3587,,Brooklyn,11225,Carroll St & Washington Ave,40.6686744,-73.9618148
3924,Bronx County,The Bronx,10454,Lincoln Ave & E 138 St,40.810893,-73.927311
3910,Bushwick,Brooklyn,11237,Greene Ave & Grandview Ave,40.709697,-73.907856
3524,Astoria,Queens,11102,19 St & 24 Ave,40.7774552,-73.9225403
3620,Long Island City,Queens,11101,11 St & 43 Ave,40.7519071,-73.9479119
3152,Lenox Hill,Manhattan,10021,3 Ave & E 71 St,40.76873687,-73.96119945
3361,Park Slope,Brooklyn,11215,Carroll St & 6 Ave,40.6740886,-73.9787282
4054,Washington Heights,Manhattan,10032,W 163 St & Riverside Dr,40.839278,-73.945446
3559,,Queens,11101,21 St & 38 Ave,40.7576314,-73.9391224
3249,Bedford-Stuyvesant,Brooklyn,11216,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208
3619,Astoria,Queens,11106,Newtown Ave & 23 St,40.7713615,-73.9246145
522,Midtown East,Manhattan,10022,E 51 St & Lexington Ave,40.75714758,-73.97207836
3347,,Brooklyn,11231,Van Brunt St & Wolcott St,40.6773429,-74.01275056
4041,Harlem,Manhattan,10039,Adam Clayton Powell Blvd & W 151 St,40.825289,-73.936232
3940,Bronx County,The Bronx,10454,E 134 St & Walnut Ave,40.800425,-73.911034
3577,,Queens,11101,34 Ave & 21 St,40.7628138,-73.9342862
3723,Downtown Brooklyn,Brooklyn,11201,Cadman Plaza E & Johnson St,40.69531727766904,-73.99015724658966
3818,Greenpoint,Brooklyn,11222,Calyer St & Jewel St,40.72984,-73.94839
3352,Red Hook,Brooklyn,11232,Sigourney St & Columbia St,40.67267243410948,-74.0087952464819
144,,Brooklyn,11251,Nassau St & Navy St,40.69839895,-73.98068914
309,Tribeca,Manhattan,10282,Murray St & West St,40.7149787,-74.013012
3047,,Brooklyn,11233,Halsey St & Tompkins Ave,40.6823687,-73.944118
3107,Greenpoint,Brooklyn,11249,Bedford Ave & Nassau Ave,40.72311651,-73.95212324
3506,East Harlem,Manhattan,10037,Lexington Ave & E 120 St,40.8013066,-73.9398167
3065,,Brooklyn,11211,Union Ave & Wallabout St,40.70029511,-73.95032283
3839,Bushwick,Brooklyn,11237,Putnam Ave & Knickerbocker Ave,40.69545,-73.91164
3758,,Brooklyn,11237,George St & Wilson Ave,40.702997,-73.92997
3939,Bronx County,The Bronx,10454,Willow Ave & E 133 St,40.800933,-73.913863
3774,,Brooklyn,11237,Knickerbocker Ave & George St,40.704425,-73.92836
3789,Prospect Heights,Brooklyn,11207,Fulton St & Irving Pl,40.68186,-73.959432
3830,Bushwick,Brooklyn,11207,Halsey St & Evergreen Ave,40.68858,-73.91227
3062,Clinton Hill,Brooklyn,11237,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908
3315,Cobble Hill Historic District,Brooklyn,11231,Henry St & Degraw St,40.6847514,-73.99917254
3764,,Brooklyn,11206,Bushwick Ave & McKibbin St,40.705517,-73.93936
262,Fort Greene,Brooklyn,11205,Washington Park,40.6917823,-73.9737299
3933,Bronx County,The Bronx,10451,Gerard Ave & E 146 St,40.817755,-73.92965
3654,,Queens,11101,31 St & Northern Blvd,40.75186951421875,-73.93349289894103
3324,,Brooklyn,11215,3 Ave & 14 St,40.6685455,-73.99333264
4090,Bronx County,The Bronx,10451,Grand Concourse & E 156 St,40.823429,-73.924689
3935,Manhattanville,Manhattan,10027,Amsterdam Ave & W 131 St,40.816355,-73.954295
3182,Nolan Park,Manhattan,11232,Yankee Ferry Terminal,40.686931,-74.016966
3897,Ridgewood,Queens,11385,Onderdonk Ave & Dekalb Ave,40.70863,-73.91497
3838,Bushwick,Brooklyn,11221,Bushwick Ave & Harman St,40.69356,-73.92524
4031,Bronx County,The Bronx,10456,Cauldwell Ave & E 158 St,40.81989,-73.908351
3795,Park Slope,Brooklyn,11215,10 St & 2 Ave,40.671907,-73.993612
3327,East Harlem,Manhattan,10029,3 Ave & E 100 St,40.7877214,-73.94728331
3611,Long Island City,Queens,11101,Vernon Blvd & 47 Rd,40.7449067,-73.9534573
4019,Bronx County,The Bronx,10454,St. Ann's Av & Bruckner Blvd,40.803399,-73.919763
4106,Bronx County,The Bronx,10452,Ogden Ave & W 164 St,40.832812,-73.929372
3123,Sunnyside,Queens,11101,31 St & Thomson Ave,40.74469738,-73.93540375
216,Brooklyn Heights,Brooklyn,11201,Columbia Heights & Cranberry St,40.70037867,-73.99548059
3762,,Brooklyn,11215,3 Ave & Carroll St,40.677027,-73.9865
3780,Bushwick,Brooklyn,11237,Wyckoff Av & Stanhope St,40.703545,-73.917775
3884,Ridgewood,Queens,11385,Centre St & Seneca Ave,40.69969,-73.9022
3545,Morningside Heights,Manhattan,10115,Broadway & W 122 St,40.8120562,-73.9612547
3767,,Brooklyn,11211,Powers St & Olive St,40.71323,-73.93894
4055,Washington Heights,Manhattan,10032,W 165 St & Fort Washington Ave,40.84004,-73.942939
3860,Bushwick,Brooklyn,11237,Wilson Ave & Troutman St,40.70166,-73.92754
4038,Manhattan Community Board 8,Manhattan,11109,Southpoint Park,40.75370225419114,-73.95865201950072
3885,Ridgewood,Queens,11385,Onderdonk Ave & Gates Ave,40.70413,-73.90737
4052,Washington Heights,Manhattan,10032,Amsterdam Ave & W 162 St,40.83618,-73.939789
3793,Stuy Town,Manhattan,10009,Stuyvesant Walk & 1 Av Loop,40.732339777151054,-73.97898383438587
4048,Washington Heights,Manhattan,10032,St. Nicholas Ave & W 157 St,40.832314,-73.94102
3646,,Queens,11101,35 Ave & 10 St,40.76315481910373,-73.93985509872437
3932,Bronx County,The Bronx,10451,Grand Concourse & E 144 St,40.816576,-73.927987
3388,Carroll Gardens,Brooklyn,11231,President St & Henry St,40.6828003,-73.99990419
3394,,Brooklyn,11231,Columbia St & W 9 St,40.6769993,-74.00647134
3779,,Brooklyn,11237,Hart St & Wyckoff Ave,40.704876,-73.919911
3922,Bronx County,The Bronx,10454,Alexander Ave & E 134 St,40.807466,-73.927107
3787,,Brooklyn,11205,Dock 72 Way & Market St,40.69985,-73.97141
3917,Fort Greene,Brooklyn,11201,Willoughby St & Ashland Pl,40.69178,-73.97877
3886,Ridgewood,Queens,11385,Menahan St & Onderdonk Ave,40.70553,-73.9096
3949,Bronx County,The Bronx,10454,Brook Ave & E 138 St,40.807408,-73.91924
3704,Sunnyside,Queens,11101,47 Ave & Skillman Ave,40.7437524099784,-73.94176483154297
4073,Midtown,Manhattan,10111,W 51 St & Rockefeller Plaza,40.75969995906254,-73.97808194160461
3395,Red Hook,Brooklyn,11231,Henry St & W 9 St,40.6763744,-74.00324957
3844,Fresh Pond Junction,Queens,11385,Myrtle Ave & Linden St,40.69943,-73.91337
4087,Bronx County,The Bronx,10452,W 170 St & University Ave,40.84207,-73.926075
3756,,Brooklyn,11206,White St & Moore St,40.704508,-73.9351
4103,Bronx County,The Bronx,10452,Ogden Ave & W 165 St,40.834457,-73.928381
3337,Red Hook,Brooklyn,11231,Dwight St & Van Dyke St,40.67363551341504,-74.01195555925369
3843,Bushwick,Brooklyn,11237,Myrtle Ave & Grove St,40.69905,-73.91516
3875,Ridgewood,Queens,11385,Stephen St & Seneca Ave,40.6988,-73.9007
3989,Bronx County,The Bronx,10454,Willis Ave & E 137 St,40.808384,-73.923604
4072,Midtown,Manhattan,10036,W 48 St & Rockefeller Plaza,40.75793646243674,-73.97960275411606
